base_pid,QID183,QID184,QID192,QID193,QID165,QID166,QID163,QID164,QID169,QID170,QID167,QID168,QID154,QID156,QID157,QID158,QID287_1,QID287_10,QID287_11,QID287_12,QID287_2,QID287_3,QID287_4,QID287_5,QID287_6,QID287_7,QID171,QID172,QID173,QID159_1,QID159_2,QID159_3,QID160_1,QID160_2,QID160_3,QID194,QID195,QID196,QID288_1,QID288_2,QID288_3,QID288_4,QID289_1,QID289_2,QID289_3,QID289_4,QID290_1,QID290_10,QID290_11,QID290_12,QID290_2,QID290_3,QID290_4,QID290_5,QID290_6,QID290_7,QID291,QID162,QID161,QID198_1,QID198_10,QID198_2,QID198_3,QID198_4,QID198_5,QID198_6,QID198_7,QID198_8,QID198_9,QID203_1,QID203_2,QID203_3,QID203_4,QID203_5,QID203_6,QID9_1,QID9_10,QID9_11,QID9_12,QID9_13,QID9_14,QID9_15,QID9_16,QID9_17,QID9_18,QID9_19,QID9_2,QID9_20,QID9_21,QID9_22,QID9_23,QID9_24,QID9_25,QID9_26,QID9_27,QID9_28,QID9_29,QID9_3,QID9_30,QID9_31,QID9_32,QID9_33,QID9_34,QID9_35,QID9_36,QID9_37,QID9_38,QID9_39,QID9_4,QID9_40,QID9_5,QID9_6,QID9_7,QID9_8,QID9_9,QID174,QID175,QID176,QID177,QID178,QID179,QID181,QID182,QID191,QID190,QID189
pid_1597,,2.0,,2.0,,,1.0,29.0,,,1.0,90.0,,60.0,4.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,,,4.0,,,,3.0,3.0,6.0,3.0,,2.0,3.0,1.0,1.0,1.0,3.0,7.0,6.0,7.0,12.0,62.0,98.0,11.0,19.0,25.0,11.0,81.0,8.0,82.0,3.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,4.0,,,3.0,,5.0,,,2.0
pid_1598,1.0,,1.0,,2.0,10.0,,,2.0,150.0,,,35.0,,,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,,,,,,3.0,3.0,3.0,4.0,,2.0,7.0,2.0,7.0,7.0,5.0,6.0,5.0,5.0,62.0,60.0,85.0,45.0,62.0,60.0,53.0,55.0,47.0,53.0,3.0,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,,,6.0,,,7.0,,,,3.0
pid_1599,1.0,,1.0,,,,1.0,20.0,,,1.0,100.0,,70.0,,3.0,1.0,2.0,5.0,5.0,1.0,1.0,4.0,4.0,1.0,5.0,,,1.0,4.0,4.0,4.0,,,,,1.0,1.0,6.0,2.0,6.0,6.0,3.0,6.0,3.0,3.0,18.0,79.0,20.0,72.0,15.0,15.0,85.0,68.0,42.0,50.0,2.0,5.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,5.0,,,4.0,,20.0,,9.0,
pid_1600,,1.0,,1.0,,,2.0,5.0,,,1.0,92.0,30.0,,3.0,,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,,,,,,1.0,3.0,4.0,,3.0,2.0,6.0,1.0,1.0,2.0,1.0,5.0,7.0,6.0,70.0,50.0,33.0,57.0,50.0,62.0,31.0,36.0,63.0,82.0,3.0,4.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,,,4.0,,,15.0,,,10.0,
pid_1601,,1.0,1.0,,2.0,54.0,,,2.0,365.0,,,98.0,,5.0,,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,,,4.0,5.0,4.0,1.0,,,,6.0,,2.0,7.0,2.0,7.0,7.0,1.0,6.0,1.0,7.0,80.0,82.0,72.0,90.0,65.0,90.0,71.0,85.0,40.0,90.0,1.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,,6.0,,16.0,1.0,,
pid_1602,,1.0,2.0,,,,1.0,20.0,2.0,315.0,,,,30.0,2.0,,4.0,5.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,,2.0,,3.0,3.0,3.0,,,,,6.0,2.0,7.0,2.0,4.0,5.0,5.0,6.0,6.0,5.0,45.0,74.0,46.0,24.0,20.0,32.0,62.0,65.0,39.0,64.0,3.0,3.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,4.0,,,5.0,,,15.0,,,3.0
pid_1603,1.0,,,1.0,,,1.0,50.0,2.0,700.0,,,85.0,,,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,,,4.0,3.0,4.0,2.0,,,,,6.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,55.0,75.0,65.0,80.0,55.0,80.0,95.0,75.0,35.0,100.0,2.0,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,5.0,,,6.0,10.0,,,,2.0
pid_1604,1.0,,1.0,,,,1.0,40.0,,,1.0,175.0,2.0,,,2.0,4.0,5.0,2.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,,,,,,2.0,2.0,5.0,,6.0,2.0,6.0,2.0,6.0,6.0,3.0,6.0,6.0,6.0,40.0,60.0,55.0,30.0,15.0,30.0,35.0,20.0,20.0,50.0,4.0,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,,,6.0,,,5.0,,3.0,,
pid_1605,2.0,,1.0,,2.0,50.0,,,,,1.0,350.0,30.0,,,3.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,,,4.0,3.0,5.0,2.0,,,,5.0,,1.0,5.0,1.0,3.0,3.0,3.0,7.0,6.0,5.0,39.0,55.0,80.0,60.0,20.0,25.0,41.0,75.0,21.0,89.0,3.0,6.0,,,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,,6.0,,10.0,,,2.0
pid_1606,,1.0,2.0,,,,2.0,13.0,,,1.0,20.0,81.0,,4.0,,3.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,,2.0,,4.0,5.0,5.0,,,,4.0,,1.0,6.0,3.0,1.0,1.0,1.0,4.0,5.0,6.0,16.0,59.0,38.0,36.0,46.0,72.0,40.0,55.0,40.0,51.0,3.0,5.0,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,4.0,,,4.0,,15.0,,,,2.0
pid_1607,,2.0,1.0,,,,1.0,26.0,,,1.0,300.0,100.0,,,2.0,1.0,5.0,5.0,5.0,2.0,3.0,1.0,4.0,1.0,4.0,,4.0,,,,,3.0,3.0,4.0,,6.0,1.0,7.0,1.0,1.0,6.0,1.0,7.0,7.0,5.0,40.0,80.0,65.0,66.0,31.0,31.0,70.0,58.0,40.0,75.0,3.0,6.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,,,5.0,,,0.0,1.0,,
pid_1608,,1.0,,2.0,2.0,32.0,,,1.0,163.0,,,,81.0,3.0,,4.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,,4.0,4.0,3.0,,,,5.0,,1.0,7.0,3.0,4.0,5.0,5.0,7.0,6.0,5.0,41.0,39.0,27.0,71.0,45.0,45.0,56.0,56.0,51.0,74.0,3.0,,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,,,5.0,,18.0,,2.0,,
pid_1609,,2.0,,1.0,,,2.0,8.0,,,1.0,180.0,81.0,,2.0,,1.0,4.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,,,5.0,4.0,1.0,,,,,6.0,2.0,7.0,1.0,6.0,5.0,3.0,5.0,6.0,7.0,29.0,83.0,58.0,76.0,37.0,43.0,54.0,55.0,43.0,83.0,1.0,6.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,,,6.0,,,12.0,,3.0,,
pid_1611,,2.0,1.0,,,,1.0,15.0,,,1.0,125.0,30.0,,3.0,,5.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,4.0,5.0,4.0,5.0,,2.0,6.0,1.0,1.0,6.0,3.0,7.0,5.0,3.0,76.0,7.0,100.0,100.0,64.0,86.0,90.0,92.0,70.0,62.0,1.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,,,6.0,,,20.0,,,,9.0
pid_1612,1.0,,,2.0,2.0,47.0,,,2.0,180.0,,,30.0,,3.0,,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,,2.0,,4.0,5.0,2.0,,,,4.0,,1.0,6.0,4.0,5.0,3.0,2.0,3.0,6.0,7.0,24.0,40.0,56.0,25.0,10.0,56.0,60.0,50.0,30.0,65.0,2.0,3.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,4.0,,,3.0,,,12.0,,6.0,
pid_1613,,1.0,2.0,,2.0,27.0,,,1.0,1700.0,,,,70.0,,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,,,2.0,2.0,2.0,,,,3.0,,2.0,6.0,3.0,3.0,2.0,2.0,5.0,6.0,7.0,73.0,88.0,58.0,62.0,71.0,75.0,71.0,60.0,44.0,65.0,2.0,6.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,,,6.0,,,,2.0,1.0,,
pid_1614,,2.0,2.0,,2.0,52.0,,,,,1.0,112.0,55.0,,,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,,,3.0,5.0,2.0,,,,,3.0,2.0,5.0,4.0,6.0,5.0,2.0,5.0,5.0,6.0,36.0,32.0,58.0,43.0,23.0,42.0,18.0,20.0,35.0,52.0,3.0,,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,,,5.0,,,15.0,,3.0,,
pid_1615,,2.0,,1.0,,,1.0,20.0,,,1.0,100.0,30.0,,,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,,2.0,2.0,2.0,,,,3.0,,1.0,7.0,2.0,5.0,5.0,5.0,6.0,6.0,6.0,35.0,62.0,71.0,50.0,41.0,34.0,43.0,49.0,26.0,45.0,3.0,6.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,,,5.0,,20.0,,1.0,,
pid_1616,,1.0,1.0,,2.0,15.0,,,,,1.0,110.0,,50.0,1.0,,2.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,,3.0,,,,,4.0,4.0,6.0,,4.0,2.0,6.0,1.0,4.0,5.0,1.0,7.0,7.0,7.0,59.0,65.0,70.0,60.0,25.0,34.0,20.0,8.0,29.0,91.0,3.0,,4.0,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,5.0,,,6.0,,20.0,,,,3.0
pid_1617,,1.0,1.0,,,,1.0,25.0,2.0,500.0,,,,70.0,,3.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,,,3.0,5.0,3.0,,,,,4.0,2.0,7.0,2.0,5.0,3.0,1.0,5.0,6.0,6.0,65.0,88.0,19.0,69.0,37.0,56.0,77.0,67.0,62.0,95.0,3.0,5.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,,,5.0,,,15.0,,3.0,,
pid_1618,,2.0,1.0,,2.0,43.0,,,,,1.0,110.0,,70.0,,2.0,5.0,5.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,,,1.0,4.0,3.0,2.0,,,,4.0,,1.0,7.0,4.0,5.0,5.0,3.0,5.0,3.0,6.0,63.0,80.0,65.0,40.0,55.0,65.0,55.0,60.0,38.0,64.0,3.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,4.0,,,6.0,15.0,,3.0,,
pid_1619,,2.0,1.0,,1.0,70.0,,,,,1.0,500.0,60.0,,,5.0,5.0,5.0,1.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,,3.0,4.0,3.0,,,,6.0,,2.0,7.0,3.0,4.0,4.0,2.0,6.0,5.0,5.0,45.0,50.0,53.0,29.0,30.0,20.0,70.0,35.0,45.0,30.0,3.0,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,5.0,,,5.0,,,13.0,3.0,,
pid_1620,2.0,,1.0,,2.0,50.0,,,2.0,300.0,,,33.0,,3.0,,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,,3.0,,,,,2.0,3.0,4.0,6.0,,1.0,6.0,2.0,4.0,3.0,2.0,5.0,6.0,6.0,55.0,70.0,65.0,25.0,75.0,34.0,50.0,75.0,50.0,75.0,2.0,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,4.0,,,5.0,,,0.0,,,2.0
pid_1621,,2.0,1.0,,1.0,80.0,,,,,1.0,100.0,,70.0,2.0,,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,,,4.0,3.0,3.0,,,,,4.0,2.0,7.0,2.0,4.0,4.0,1.0,5.0,5.0,5.0,70.0,70.0,49.0,70.0,63.0,64.0,44.0,59.0,48.0,51.0,2.0,,6.0,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,,,4.0,,,10.0,,,10.0,
pid_1622,,1.0,,1.0,2.0,40.0,,,1.0,1200.0,,,,75.0,5.0,,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,,,1.0,2.0,2.0,3.0,,,,4.0,,2.0,6.0,1.0,5.0,6.0,3.0,6.0,6.0,6.0,75.0,65.0,75.0,30.0,75.0,50.0,65.0,70.0,55.0,83.0,3.0,6.0,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,5.0,,,6.0,20.0,,,,4.0
pid_1623,1.0,,,2.0,1.0,71.0,,,,,1.0,330.0,,70.0,1.0,,5.0,5.0,1.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,,,5.0,3.0,3.0,2.0,,,,6.0,,1.0,6.0,1.0,1.0,3.0,1.0,6.0,7.0,7.0,56.0,67.0,37.0,47.0,37.0,52.0,53.0,40.0,60.0,59.0,4.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,,5.0,,,5.0,,20.0,2.0,,
pid_1624,1.0,,1.0,,,,1.0,54.0,,,1.0,112.0,,90.0,,4.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,2.0,,3.0,3.0,3.0,,,,5.0,,1.0,7.0,1.0,4.0,4.0,2.0,7.0,5.0,5.0,75.0,85.0,100.0,95.0,50.0,65.0,90.0,70.0,25.0,95.0,1.0,,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,5.0,,,5.0,,,0.0,1.0,,
pid_1625,,2.0,1.0,,,,1.0,50.0,,,1.0,220.0,,70.0,2.0,,5.0,2.0,1.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,,4.0,,3.0,4.0,3.0,,,,,4.0,1.0,7.0,2.0,5.0,5.0,2.0,6.0,5.0,3.0,30.0,33.0,50.0,8.0,45.0,28.0,60.0,75.0,50.0,85.0,2.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,5.0,,,6.0,,15.0,,,,10.0
pid_1626,1.0,,,1.0,2.0,54.0,,,2.0,300.0,,,,40.0,,5.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,1.0,,,,,,1.0,1.0,3.0,,6.0,1.0,7.0,1.0,6.0,5.0,5.0,7.0,7.0,7.0,100.0,100.0,70.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,3.0,,7.0,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,,,4.0,,,3.0,,1.0,,
pid_1627,,2.0,,2.0,1.0,70.0,,,2.0,300.0,,,30.0,,2.0,,2.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,,3.0,3.0,3.0,,,,5.0,,1.0,5.0,3.0,2.0,2.0,1.0,5.0,6.0,7.0,12.0,100.0,0.0,50.0,80.0,78.0,85.0,85.0,98.0,100.0,3.0,,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,1.0,,,20.0,,,,3.0
pid_1628,,1.0,1.0,,,,2.0,9.0,,,1.0,120.0,,85.0,,5.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,,2.0,,,,,4.0,2.0,2.0,,4.0,1.0,5.0,2.0,3.0,2.0,2.0,5.0,5.0,6.0,2.0,5.0,85.0,25.0,4.0,1.0,16.0,20.0,1.0,40.0,1.0,6.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,5.0,,,3.0,,12.0,,,10.0,
